1.0711 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
57.7278 	EXP 	image: image = 'images/British guards_track meet.jpg'
57.7278 	EXP 	trial_instructions: autoDraw = True
57.7278 	EXP 	image: autoDraw = True
57.7653 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
57.7658 	EXP 	New trial (rep=0, index=7): OrderedDict([('file', 'images/woman_office.jpg'), ('stimulus', 'woman_office.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
57.7935 	DATA 	Keypress: n
57.8083 	EXP 	trial_instructions: autoDraw = False
57.8083 	EXP 	image: autoDraw = False
57.8083 	EXP 	image: size = array([0.62555556, 0.46888889])
57.8083 	EXP 	image: image = 'images/woman_office.jpg'
57.8083 	EXP 	trial_instructions: autoDraw = True
57.8083 	EXP 	image: autoDraw = True
57.9027 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
57.9031 	EXP 	New trial (rep=0, index=8): OrderedDict([('file', 'images/business man jumping over briefcase.jpg'), ('stimulus', 'business man jumping over briefcase.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
57.9283 	DATA 	Keypress: n
57.9285 	DATA 	Keypress: c
57.9403 	EXP 	trial_instructions: autoDraw = False
57.9403 	EXP 	image: autoDraw = False
57.9403 	EXP 	image: size = array([0.62555556, 0.46888889])
57.9403 	EXP 	image: image = 'images/business man jumping over briefcase.jpg'
57.9403 	EXP 	trial_instructions: autoDraw = True
57.9403 	EXP 	image: autoDraw = True
58.0826 	DATA 	Keypress: n
58.0831 	DATA 	Keypress: c
58.1161 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
58.1171 	EXP 	New trial (rep=0, index=9): OrderedDict([('file', 'images/using pump to inflate foot.jpg'), ('stimulus', 'using pump to inflate foot.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
58.1748 	EXP 	trial_instructions: autoDraw = False
58.1748 	EXP 	image: autoDraw = False
58.1748 	EXP 	image: size = array([0.62555556, 0.46888889])
58.1748 	EXP 	image: image = 'images/using pump to inflate foot.jpg'
58.1748 	EXP 	trial_instructions: autoDraw = True
58.1748 	EXP 	image: autoDraw = True
58.2181 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
58.2191 	EXP 	New trial (rep=0, index=10): OrderedDict([('file', 'images/man_making pottery.jpg'), ('stimulus', 'man_making pottery.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
58.2499 	DATA 	Keypress: n
58.2727 	EXP 	trial_instructions: autoDraw = False
58.2727 	EXP 	image: autoDraw = False
58.2727 	EXP 	image: size = array([0.62555556, 0.46888889])
58.2727 	EXP 	image: image = 'images/man_making pottery.jpg'
58.2727 	EXP 	trial_instructions: autoDraw = True
58.2727 	EXP 	image: autoDraw = True
58.2972 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
58.2981 	EXP 	New trial (rep=0, index=11): OrderedDict([('file', 'images/meeting with naked woman.jpg'), ('stimulus', 'meeting with naked woman.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
58.3362 	DATA 	Keypress: c
58.3625 	EXP 	trial_instructions: autoDraw = False
58.3625 	EXP 	image: autoDraw = False
58.3625 	EXP 	image: size = array([0.62555556, 0.46888889])
58.3625 	EXP 	image: image = 'images/meeting with naked woman.jpg'
58.3625 	EXP 	trial_instructions: autoDraw = True
58.3625 	EXP 	image: autoDraw = True
58.3697 	DATA 	Keypress: n
58.4492 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
58.4504 	EXP 	New trial (rep=0, index=12): OrderedDict([('file', 'images/woman_climbing on cabinets.jpg'), ('stimulus', 'woman_climbing on cabinets.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
58.4844 	DATA 	Keypress: n
58.5072 	EXP 	trial_instructions: autoDraw = False
58.5072 	EXP 	image: autoDraw = False
58.5072 	EXP 	image: size = array([0.62555556, 0.46888889])
58.5072 	EXP 	image: image = 'images/woman_climbing on cabinets.jpg'
58.5072 	EXP 	trial_instructions: autoDraw = True
58.5072 	EXP 	image: autoDraw = True
58.5179 	DATA 	Keypress: c
58.6305 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
58.6313 	EXP 	New trial (rep=0, index=13): OrderedDict([('file', 'images/man skateboarding in bathtub.jpg'), ('stimulus', 'man skateboarding in bathtub.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
58.6688 	DATA 	Keypress: n
58.6694 	DATA 	Keypress: c
58.6911 	EXP 	trial_instructions: autoDraw = False
58.6911 	EXP 	image: autoDraw = False
58.6911 	EXP 	image: size = array([0.62555556, 0.46888889])
58.6911 	EXP 	image: image = 'images/man skateboarding in bathtub.jpg'
58.6911 	EXP 	trial_instructions: autoDraw = True
58.6911 	EXP 	image: autoDraw = True
58.7646 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
58.7653 	EXP 	New trial (rep=0, index=14): OrderedDict([('file', 'images/two girls_picture.jpg'), ('stimulus', 'two girls_picture.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
58.8099 	DATA 	Keypress: n
58.8240 	EXP 	trial_instructions: autoDraw = False
58.8240 	EXP 	image: autoDraw = False
58.8240 	EXP 	image: size = array([0.62555556, 0.46888889])
58.8240 	EXP 	image: image = 'images/two girls_picture.jpg'
58.8240 	EXP 	trial_instructions: autoDraw = True
58.8240 	EXP 	image: autoDraw = True
58.8663 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
58.8668 	EXP 	New trial (rep=0, index=15): OrderedDict([('file', 'images/man breakdancing in kitchen.jpg'), ('stimulus', 'man breakdancing in kitchen.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
58.9024 	DATA 	Keypress: c
58.9234 	EXP 	trial_instructions: autoDraw = False
58.9234 	EXP 	image: autoDraw = False
58.9234 	EXP 	image: size = array([0.62555556, 0.46888889])
58.9234 	EXP 	image: image = 'images/man breakdancing in kitchen.jpg'
58.9234 	EXP 	trial_instructions: autoDraw = True
58.9234 	EXP 	image: autoDraw = True
58.9317 	DATA 	Keypress: n
59.0501 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
59.0505 	EXP 	New trial (rep=0, index=16): OrderedDict([('file', 'images/people standing alone with clocks.jpg'), ('stimulus', 'people standing alone with clocks.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
59.0730 	DATA 	Keypress: n
59.0735 	DATA 	Keypress: c
59.0913 	EXP 	trial_instructions: autoDraw = False
59.0913 	EXP 	image: autoDraw = False
59.0913 	EXP 	image: size = array([0.62555556, 0.46888889])
59.0913 	EXP 	image: image = 'images/people standing alone with clocks.jpg'
59.0913 	EXP 	trial_instructions: autoDraw = True
59.0913 	EXP 	image: autoDraw = True
59.2460 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
59.2463 	EXP 	New trial (rep=0, index=17): OrderedDict([('file', 'images/woman_kicking garment bag.jpg'), ('stimulus', 'woman_kicking garment bag.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
59.2679 	DATA 	Keypress: c
59.2910 	EXP 	trial_instructions: autoDraw = False
59.2910 	EXP 	image: autoDraw = False
59.2910 	EXP 	image: size = array([0.62555556, 0.46888889])
59.2910 	EXP 	image: image = 'images/woman_kicking garment bag.jpg'
59.2910 	EXP 	trial_instructions: autoDraw = True
59.2910 	EXP 	image: autoDraw = True
59.4472 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
59.4479 	EXP 	New trial (rep=0, index=18): OrderedDict([('file', 'images/business woman treadmill.jpg'), ('stimulus', 'business woman treadmill.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
59.4769 	DATA 	Keypress: c
59.4916 	EXP 	trial_instructions: autoDraw = False
59.4916 	EXP 	image: autoDraw = False
59.4916 	EXP 	image: size = array([0.62555556, 0.46888889])
59.4916 	EXP 	image: image = 'images/business woman treadmill.jpg'
59.4916 	EXP 	trial_instructions: autoDraw = True
59.4916 	EXP 	image: autoDraw = True
59.6172 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
59.6174 	EXP 	New trial (rep=0, index=19): OrderedDict([('file', 'images/woman_rock climbing.jpg'), ('stimulus', 'woman_rock climbing.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
59.6393 	DATA 	Keypress: c
59.6571 	EXP 	trial_instructions: autoDraw = False
59.6571 	EXP 	image: autoDraw = False
59.6571 	EXP 	image: size = array([0.62555556, 0.46888889])
59.6571 	EXP 	image: image = 'images/woman_rock climbing.jpg'
59.6571 	EXP 	trial_instructions: autoDraw = True
59.6571 	EXP 	image: autoDraw = True
59.7658 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
59.7665 	EXP 	New trial (rep=0, index=20): OrderedDict([('file', 'images/band in the street.jpg'), ('stimulus', 'band in the street.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
59.8017 	DATA 	Keypress: n
59.8240 	EXP 	trial_instructions: autoDraw = False
59.8240 	EXP 	image: autoDraw = False
59.8240 	EXP 	image: size = array([0.62555556, 0.46888889])
59.8240 	EXP 	image: image = 'images/band in the street.jpg'
59.8240 	EXP 	trial_instructions: autoDraw = True
59.8240 	EXP 	image: autoDraw = True
59.9011 	DATA 	Keypress: c
59.9299 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
59.9308 	EXP 	New trial (rep=0, index=21): OrderedDict([('file', 'images/construction work_hammering.jpg'), ('stimulus', 'construction work_hammering.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
59.9757 	EXP 	trial_instructions: autoDraw = False
59.9757 	EXP 	image: autoDraw = False
59.9757 	EXP 	image: size = array([0.62555556, 0.46888889])
59.9757 	EXP 	image: image = 'images/construction work_hammering.jpg'
59.9757 	EXP 	trial_instructions: autoDraw = True
59.9757 	EXP 	image: autoDraw = True
60.0294 	DATA 	Keypress: n
60.0451 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.0454 	EXP 	New trial (rep=0, index=22): OrderedDict([('file', 'images/man_tennis court.jpg'), ('stimulus', 'man_tennis court.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
60.0913 	EXP 	trial_instructions: autoDraw = False
60.0913 	EXP 	image: autoDraw = False
60.0913 	EXP 	image: size = array([0.62555556, 0.46888889])
60.0913 	EXP 	image: image = 'images/man_tennis court.jpg'
60.0913 	EXP 	trial_instructions: autoDraw = True
60.0913 	EXP 	image: autoDraw = True
60.1861 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.1864 	EXP 	New trial (rep=0, index=23): OrderedDict([('file', 'images/ping pong at breakfast table.jpg'), ('stimulus', 'ping pong at breakfast table.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
60.2056 	DATA 	Keypress: n
60.2228 	EXP 	trial_instructions: autoDraw = False
60.2228 	EXP 	image: autoDraw = False
60.2228 	EXP 	image: size = array([0.62555556, 0.46888889])
60.2228 	EXP 	image: image = 'images/ping pong at breakfast table.jpg'
60.2228 	EXP 	trial_instructions: autoDraw = True
60.2228 	EXP 	image: autoDraw = True
60.2465 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.2468 	EXP 	New trial (rep=0, index=24): OrderedDict([('file', 'images/man_courthouse steps.jpg'), ('stimulus', 'man_courthouse steps.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
60.2701 	DATA 	Keypress: c
60.2902 	EXP 	trial_instructions: autoDraw = False
60.2902 	EXP 	image: autoDraw = False
60.2902 	EXP 	image: size = array([0.62555556, 0.46888889])
60.2902 	EXP 	image: image = 'images/man_courthouse steps.jpg'
60.2902 	EXP 	trial_instructions: autoDraw = True
60.2902 	EXP 	image: autoDraw = True
60.4037 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.4040 	EXP 	New trial (rep=0, index=25): OrderedDict([('file', 'images/punching milk.jpg'), ('stimulus', 'punching milk.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
60.4226 	DATA 	Keypress: n
60.4410 	EXP 	trial_instructions: autoDraw = False
60.4410 	EXP 	image: autoDraw = False
60.4410 	EXP 	image: size = array([0.62555556, 0.46888889])
60.4410 	EXP 	image: image = 'images/punching milk.jpg'
60.4410 	EXP 	trial_instructions: autoDraw = True
60.4410 	EXP 	image: autoDraw = True
60.5299 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.5302 	EXP 	New trial (rep=0, index=26): OrderedDict([('file', 'images/pen on paper.jpg'), ('stimulus', 'pen on paper.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
60.5513 	DATA 	Keypress: n
60.5816 	EXP 	trial_instructions: autoDraw = False
60.5816 	EXP 	image: autoDraw = False
60.5816 	EXP 	image: size = array([0.62555556, 0.46888889])
60.5816 	EXP 	image: image = 'images/pen on paper.jpg'
60.5816 	EXP 	trial_instructions: autoDraw = True
60.5816 	EXP 	image: autoDraw = True
60.6191 	DATA 	Keypress: c
60.6537 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.6544 	EXP 	New trial (rep=0, index=27): OrderedDict([('file', 'images/stethoscope to egg.jpg'), ('stimulus', 'stethoscope to egg.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
60.7088 	EXP 	trial_instructions: autoDraw = False
60.7088 	EXP 	image: autoDraw = False
60.7088 	EXP 	image: size = array([0.62555556, 0.46888889])
60.7088 	EXP 	image: image = 'images/stethoscope to egg.jpg'
60.7088 	EXP 	trial_instructions: autoDraw = True
60.7088 	EXP 	image: autoDraw = True
60.7505 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.7508 	EXP 	New trial (rep=0, index=28): OrderedDict([('file', 'images/girl eating fish head.jpg'), ('stimulus', 'girl eating fish head.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
60.7588 	DATA 	Keypress: n
60.7737 	EXP 	trial_instructions: autoDraw = False
60.7737 	EXP 	image: autoDraw = False
60.7737 	EXP 	image: size = array([0.62555556, 0.46888889])
60.7737 	EXP 	image: image = 'images/girl eating fish head.jpg'
60.7737 	EXP 	trial_instructions: autoDraw = True
60.7737 	EXP 	image: autoDraw = True
60.8667 	DATA 	Keypress: n
60.9028 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.9034 	EXP 	New trial (rep=0, index=29): OrderedDict([('file', 'images/man_playing violin under water.jpg'), ('stimulus', 'man_playing violin under water.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
60.9400 	EXP 	trial_instructions: autoDraw = False
60.9400 	EXP 	image: autoDraw = False
60.9400 	EXP 	image: size = array([0.62555556, 0.46888889])
60.9400 	EXP 	image: image = 'images/man_playing violin under water.jpg'
60.9400 	EXP 	trial_instructions: autoDraw = True
60.9400 	EXP 	image: autoDraw = True
60.9837 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
60.9845 	EXP 	New trial (rep=0, index=30): OrderedDict([('file', 'images/swimmers starting dive.jpg'), ('stimulus', 'swimmers starting dive.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
61.0040 	DATA 	Keypress: c
61.0232 	EXP 	trial_instructions: autoDraw = False
61.0232 	EXP 	image: autoDraw = False
61.0232 	EXP 	image: size = array([0.62555556, 0.46888889])
61.0232 	EXP 	image: image = 'images/swimmers starting dive.jpg'
61.0232 	EXP 	trial_instructions: autoDraw = True
61.0232 	EXP 	image: autoDraw = True
61.0997 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
61.1006 	EXP 	New trial (rep=0, index=31): OrderedDict([('file', 'images/man_eating pizza.jpg'), ('stimulus', 'man_eating pizza.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
61.1480 	DATA 	Keypress: n
61.1573 	EXP 	trial_instructions: autoDraw = False
61.1573 	EXP 	image: autoDraw = False
61.1573 	EXP 	image: size = array([0.62555556, 0.46888889])
61.1573 	EXP 	image: image = 'images/man_eating pizza.jpg'
61.1573 	EXP 	trial_instructions: autoDraw = True
61.1573 	EXP 	image: autoDraw = True
61.2537 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
61.2550 	EXP 	New trial (rep=0, index=32): OrderedDict([('file', 'images/underwater jump rope.jpg'), ('stimulus', 'underwater jump rope.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
61.2960 	DATA 	Keypress: n
61.3052 	EXP 	trial_instructions: autoDraw = False
61.3052 	EXP 	image: autoDraw = False
61.3052 	EXP 	image: size = array([0.62555556, 0.46888889])
61.3052 	EXP 	image: image = 'images/underwater jump rope.jpg'
61.3052 	EXP 	trial_instructions: autoDraw = True
61.3052 	EXP 	image: autoDraw = True
61.3455 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
61.3460 	EXP 	New trial (rep=0, index=33): OrderedDict([('file', 'images/man_hotel bed.jpg'), ('stimulus', 'man_hotel bed.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
61.3738 	DATA 	Keypress: c
61.3899 	EXP 	trial_instructions: autoDraw = False
61.3899 	EXP 	image: autoDraw = False
61.3899 	EXP 	image: size = array([0.62555556, 0.46888889])
61.3899 	EXP 	image: image = 'images/man_hotel bed.jpg'
61.3899 	EXP 	trial_instructions: autoDraw = True
61.3899 	EXP 	image: autoDraw = True
61.4637 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
61.4642 	EXP 	New trial (rep=0, index=34): OrderedDict([('file', 'images/chefs_menu.jpg'), ('stimulus', 'chefs_menu.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
61.4920 	DATA 	Keypress: n
61.5066 	EXP 	trial_instructions: autoDraw = False
61.5066 	EXP 	image: autoDraw = False
61.5066 	EXP 	image: size = array([0.62555556, 0.46888889])
61.5066 	EXP 	image: image = 'images/chefs_menu.jpg'
61.5066 	EXP 	trial_instructions: autoDraw = True
61.5066 	EXP 	image: autoDraw = True
61.5988 	DATA 	Keypress: n
61.6163 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
61.6172 	EXP 	New trial (rep=0, index=35): OrderedDict([('file', 'images/cracking nut.jpg'), ('stimulus', 'cracking nut.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
61.6737 	EXP 	trial_instructions: autoDraw = False
61.6737 	EXP 	image: autoDraw = False
61.6737 	EXP 	image: size = array([0.62555556, 0.46888889])
61.6737 	EXP 	image: image = 'images/cracking nut.jpg'
61.6737 	EXP 	trial_instructions: autoDraw = True
61.6737 	EXP 	image: autoDraw = True
61.7451 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
61.7458 	EXP 	New trial (rep=0, index=36): OrderedDict([('file', 'images/office worker_ballet in desert.jpg'), ('stimulus', 'office worker_ballet in desert.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
61.7805 	DATA 	Keypress: c
61.7899 	EXP 	trial_instructions: autoDraw = False
61.7899 	EXP 	image: autoDraw = False
61.7899 	EXP 	image: size = array([0.62555556, 0.46888889])
61.7899 	EXP 	image: image = 'images/office worker_ballet in desert.jpg'
61.7899 	EXP 	trial_instructions: autoDraw = True
61.7899 	EXP 	image: autoDraw = True
61.8812 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
61.8820 	EXP 	New trial (rep=0, index=37): OrderedDict([('file', 'images/woman_laundry.jpg'), ('stimulus', 'woman_laundry.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
61.9279 	DATA 	Keypress: n
61.9392 	EXP 	trial_instructions: autoDraw = False
61.9392 	EXP 	image: autoDraw = False
61.9392 	EXP 	image: size = array([0.62555556, 0.46888889])
61.9392 	EXP 	image: image = 'images/woman_laundry.jpg'
61.9392 	EXP 	trial_instructions: autoDraw = True
61.9392 	EXP 	image: autoDraw = True
62.0317 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
62.0325 	EXP 	New trial (rep=0, index=38): OrderedDict([('file', 'images/woman_eating salad.jpg'), ('stimulus', 'woman_eating salad.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
62.0744 	DATA 	Keypress: n
62.0902 	EXP 	trial_instructions: autoDraw = False
62.0902 	EXP 	image: autoDraw = False
62.0902 	EXP 	image: size = array([0.62555556, 0.46888889])
62.0902 	EXP 	image: image = 'images/woman_eating salad.jpg'
62.0902 	EXP 	trial_instructions: autoDraw = True
62.0902 	EXP 	image: autoDraw = True
62.1478 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
62.1482 	EXP 	New trial (rep=0, index=39): OrderedDict([('file', 'images/business men_kick boxing.jpg'), ('stimulus', 'business men_kick boxing.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
62.1611 	DATA 	Keypress: c
62.1714 	EXP 	trial_instructions: autoDraw = False
62.1714 	EXP 	image: autoDraw = False
62.1714 	EXP 	image: size = array([0.62555556, 0.46888889])
62.1714 	EXP 	image: image = 'images/business men_kick boxing.jpg'
62.1714 	EXP 	trial_instructions: autoDraw = True
62.1714 	EXP 	image: autoDraw = True
62.2784 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
62.2788 	EXP 	New trial (rep=0, index=40): OrderedDict([('file', 'images/business man pole vaulting.jpg'), ('stimulus', 'business man pole vaulting.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
62.3026 	DATA 	Keypress: n
62.3233 	EXP 	trial_instructions: autoDraw = False
62.3233 	EXP 	image: autoDraw = False
62.3233 	EXP 	image: size = array([0.62555556, 0.46888889])
62.3233 	EXP 	image: image = 'images/business man pole vaulting.jpg'
62.3233 	EXP 	trial_instructions: autoDraw = True
62.3233 	EXP 	image: autoDraw = True
62.4481 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
62.4489 	EXP 	New trial (rep=0, index=41): OrderedDict([('file', 'images/robot on couch_maid cleaning floor.jpg'), ('stimulus', 'robot on couch_maid cleaning floor.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
62.4851 	DATA 	Keypress: n
62.5052 	EXP 	trial_instructions: autoDraw = False
62.5052 	EXP 	image: autoDraw = False
62.5052 	EXP 	image: size = array([0.62555556, 0.46888889])
62.5052 	EXP 	image: image = 'images/robot on couch_maid cleaning floor.jpg'
62.5052 	EXP 	trial_instructions: autoDraw = True
62.5052 	EXP 	image: autoDraw = True
62.5833 	DATA 	Keypress: c
62.6122 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
62.6132 	EXP 	New trial (rep=0, index=42): OrderedDict([('file', 'images/office meeting.jpg'), ('stimulus', 'office meeting.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
62.6734 	EXP 	trial_instructions: autoDraw = False
62.6734 	EXP 	image: autoDraw = False
62.6734 	EXP 	image: size = array([0.62555556, 0.46888889])
62.6734 	EXP 	image: image = 'images/office meeting.jpg'
62.6734 	EXP 	trial_instructions: autoDraw = True
62.6734 	EXP 	image: autoDraw = True
62.6821 	DATA 	Keypress: n
62.8836 	DATA 	Keypress: n
62.9153 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
62.9162 	EXP 	New trial (rep=0, index=43): OrderedDict([('file', 'images/man at daytime drive in movie.jpg'), ('stimulus', 'man at daytime drive in movie.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
62.9738 	EXP 	trial_instructions: autoDraw = False
62.9738 	EXP 	image: autoDraw = False
62.9738 	EXP 	image: size = array([0.62555556, 0.46888889])
62.9738 	EXP 	image: image = 'images/man at daytime drive in movie.jpg'
62.9738 	EXP 	trial_instructions: autoDraw = True
62.9738 	EXP 	image: autoDraw = True
63.0151 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
63.0161 	EXP 	New trial (rep=0, index=44): OrderedDict([('file', 'images/kid_fishing.jpg'), ('stimulus', 'kid_fishing.jpg'), ('condition', 'Plausible'), ('block', 1), ('corrAns', 'c')])
63.0508 	DATA 	Keypress: c
63.0723 	EXP 	trial_instructions: autoDraw = False
63.0723 	EXP 	image: autoDraw = False
63.0723 	EXP 	image: size = array([0.62555556, 0.46888889])
63.0723 	EXP 	image: image = 'images/kid_fishing.jpg'
63.0723 	EXP 	trial_instructions: autoDraw = True
63.0723 	EXP 	image: autoDraw = True
63.3171 	DATA 	Keypress: n
63.3479 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
63.3488 	EXP 	New trial (rep=0, index=45): OrderedDict([('file', 'images/woman_exercise.jpg'), ('stimulus', 'woman_exercise.jpg'), ('condition', 'Plausible'), ('block', 2), ('corrAns', 'c')])
63.4214 	EXP 	trial_instructions: autoDraw = False
63.4214 	EXP 	image: autoDraw = False
63.4214 	EXP 	image: size = array([0.62555556, 0.46888889])
63.4214 	EXP 	image: image = 'images/woman_exercise.jpg'
63.4214 	EXP 	trial_instructions: autoDraw = True
63.4214 	EXP 	image: autoDraw = True
63.6475 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
63.6483 	EXP 	New trial (rep=0, index=46): OrderedDict([('file', 'images/woman_bikini grocery store.jpg'), ('stimulus', 'woman_bikini grocery store.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
63.6701 	DATA 	Keypress: c
63.6882 	EXP 	trial_instructions: autoDraw = False
63.6882 	EXP 	image: autoDraw = False
63.6882 	EXP 	image: size = array([0.62555556, 0.46888889])
63.6882 	EXP 	image: image = 'images/woman_bikini grocery store.jpg'
63.6882 	EXP 	trial_instructions: autoDraw = True
63.6882 	EXP 	image: autoDraw = True
63.8138 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
63.8143 	EXP 	New trial (rep=0, index=47): OrderedDict([('file', 'images/man_wind instrument in water.jpg'), ('stimulus', 'man_wind instrument in water.jpg'), ('condition', 'Implausible'), ('block', 1), ('corrAns', 'n')])
63.8438 	DATA 	Keypress: n
63.8548 	EXP 	trial_instructions: autoDraw = False
63.8548 	EXP 	image: autoDraw = False
63.8548 	EXP 	image: size = array([0.62555556, 0.46888889])
63.8548 	EXP 	image: image = 'images/man_wind instrument in water.jpg'
63.8548 	EXP 	trial_instructions: autoDraw = True
63.8548 	EXP 	image: autoDraw = True
63.9505 	DATA 	Keypress: n
63.9801 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
63.9806 	EXP 	New trial (rep=0, index=48): OrderedDict([('file', 'images/lamp on head.jpg'), ('stimulus', 'lamp on head.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
64.0312 	EXP 	trial_instructions: autoDraw = False
64.0312 	EXP 	image: autoDraw = False
64.0312 	EXP 	image: size = array([0.62555556, 0.46888889])
64.0312 	EXP 	image: image = 'images/lamp on head.jpg'
64.0312 	EXP 	trial_instructions: autoDraw = True
64.0312 	EXP 	image: autoDraw = True
64.0787 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
64.0791 	EXP 	New trial (rep=0, index=49): OrderedDict([('file', 'images/divers in empty pool.jpg'), ('stimulus', 'divers in empty pool.jpg'), ('condition', 'Implausible'), ('block', 2), ('corrAns', 'n')])
64.1035 	DATA 	Keypress: c
64.1248 	EXP 	trial_instructions: autoDraw = False
